account,date,daily_pnl,trade_count,win_count,avg_size_tokens,avg_size_usd,long_count,short_count,best_trade_pnl,worst_trade_pnl,win_rate,long_short_ratio,is_winner,sentiment,classification,freq_bucket,winner_segment,total_pnl,total_trades,overall_wr,pnl_std,mean_trade_size,avg_ls_ratio,sentiment_binary
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-19,46257.358187,5602,1722,3014.433856833274,658.3625776508391,2453,3149,2766.443472,-101.55861,0.30739021777936454,0.4378793288111389,1,Fear,Fear,Frequent,Mixed,77110.57877200001,11216,0.31904297150736477,30325.472764467504,935.8498685293911,0.42653352353780316,0
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-10-27,8695.357326,724,55,836.4600585745166,2936.1985911602205,642,82,650.711718,0.0,0.07596685082872928,0.8867403314917127,1,Greed,Greed,Infrequent,Mixed,109197.778134,2804,0.23317573310667233,64917.39714894605,3183.173862887803,0.6633380884450785,1
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-19,100502.420808,2080,812,1472.4871634615383,3430.149134615385,1218,862,3051.64902,-103.55,0.3903846153846154,0.5855769230769231,1,Fear,Fear,Infrequent,Mixed,109197.778134,2804,0.23317573310667233,64917.39714894605,3183.173862887803,0.6633380884450785,0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-10-27,49180.714882,4211,1763,65.61333522101638,1636.15022559962,2398,1813,1210.344392,-56.911611,0.418665400142484,0.56946093564474,1,Greed,Greed,Frequent,Mixed,89495.52289600001,13485,0.3693499526052079,6269.142867731186,1397.0147898539399,0.632406377456433,1
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-19,40314.808014,9274,2968,415.5314882715117,1157.8793541082598,6130,3144,2148.534516,-7104.920076,0.32003450506793185,0.6609877075695493,1,Fear,Fear,Frequent,Mixed,89495.52289600001,13485,0.3693499526052079,6269.142867731186,1397.0147898539399,0.632406377456433,0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-07-03,-14505.50575,39,0,4275.01971907,7877.326666666667,31,8,0.0,-10309.40032,0.0,0.7948717948717948,0,Neutral,Neutral,Infrequent,Mixed,72846.484272,417,0.4773045688426012,41414.6924947144,3460.7354680222347,0.37410071942446044,0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-27,67900.247545,283,155,798.1460184452296,1684.2025795053005,125,158,13404.23882,-182.031768,0.5477031802120141,0.4416961130742049,1,Greed,Greed,Infrequent,Mixed,72846.484272,417,0.4773045688426012,41414.6924947144,3460.7354680222347,0.37410071942446044,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-19,19451.742477,95,84,3252.747008985474,820.6771578947369,0,95,3015.977745,-920.33629,0.8842105263157894,0.0,1,Fear,Fear,Infrequent,Mixed,72846.484272,417,0.4773045688426012,41414.6924947144,3460.7354680222347,0.37410071942446044,0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-10-27,20925.513222,190,105,115.81315053889473,3387.3391578947367,84,106,3008.231185,0.0,0.5526315789473685,0.4421052631578947,1,Greed,Greed,Infrequent,Mixed,29677.264671,372,0.4109311740890689,8608.14950223787,3230.1484251012143,0.5833333333333334,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-02-19,8751.751449,182,49,16487.91208791209,3072.9576923076925,133,49,2370.488704,0.0,0.2692307692307692,0.7307692307692307,1,Fear,Fear,Infrequent,Mixed,29677.264671,372,0.4109311740890689,8608.14950223787,3230.1484251012143,0.5833333333333334,0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-10-27,55.01524,9,2,0.060779999999999994,1862.9299999999998,7,2,39.7705,0.0,0.2222222222222222,0.7777777777777778,1,Greed,Greed,Infrequent,Mixed,21758.831753,534,0.27301587301587305,15308.01418469826,5151.995371428571,0.5692883895131086,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-02-19,21703.816512999998,525,170,0.13531017142857144,8441.060742857142,297,228,4005.321,-540.253351,0.3238095238095238,0.5657142857142857,1,Fear,Fear,Infrequent,Mixed,21758.831753,534,0.27301587301587305,15308.01418469826,5151.995371428571,0.5692883895131086,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-11-14,155.50335699999994,1043,287,2571.132308878236,11034.799511025887,489,554,801.54764,-1685.2222,0.2751677852348993,0.46883988494726747,1,Greed,Greed,Frequent,Mixed,2040922.4260490001,14410,0.33240635480576364,612159.0976384933,5106.900183817335,0.46120749479528106,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-09,2606.8947559999997,3076,673,23763.398300536413,7639.724411573472,1513,1563,2500.9575,-3334.154664,0.21879063719115735,0.49187256176853056,1,Greed,Extreme Greed,Frequent,Mixed,2040922.4260490001,14410,0.33240635480576364,612159.0976384933,5106.900183817335,0.46120749479528106,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,62586.1816,1643,345,4394.432638536214,2875.2178940961658,1019,624,4908.891554,-5028.066368,0.20998174071819842,0.6202069385270846,1,Neutral,Neutral,Frequent,Mixed,2040922.4260490001,14410,0.33240635480576364,612159.0976384933,5106.900183817335,0.46120749479528106,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27,1421755.845871,1268,719,1131.2214598888959,2166.171861198738,148,1120,44223.45187,-1726.167456,0.5670347003154574,0.1167192429022082,1,Greed,Greed,Frequent,Mixed,2040922.4260490001,14410,0.33240635480576364,612159.0976384933,5106.900183817335,0.46120749479528106,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,553818.000465,7380,2886,798.100564308943,1818.587241192412,3477,3903,48504.09555,-72.658068,0.3910569105691057,0.4711382113821138,1,Fear,Fear,Frequent,Mixed,2040922.4260490001,14410,0.33240635480576364,612159.0976384933,5106.900183817335,0.46120749479528106,0
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-19,22488.500821,4838,2122,268.0968867465895,22504.555828854896,2368,2470,7066.554924,-17178.87662,0.4386109962794543,0.48945845390657294,1,Fear,Fear,Frequent,Mixed,22488.500821,4838,0.4386109962794543,,22504.555828854896,0.48945845390657294,0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19,940157.212682,21190,9907,208.86921428645587,3210.7751864086836,11195,9995,68959.00212,-5.444032,0.46753185464841907,0.5283152430391694,1,Fear,Fear,Frequent,Mixed,940157.212682,21190,0.46753185464841907,,3210.7751864086836,0.5283152430391694,0
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-10-27,11671.68,267,41,1936.3370786516855,2725.7805992509366,49,218,1220.455652,-41.86112,0.15355805243445692,0.18352059925093633,1,Greed,Greed,Infrequent,Mixed,337113.65721599996,2478,0.26289390636195936,221869.10489635207,5414.876755980059,0.44511702986279256,1
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19,325441.97721599997,2211,823,4324.115647937585,8103.972912709181,1054,1157,32783.52937,-24500.0,0.3722297602894618,0.4767073722297603,1,Fear,Fear,Infrequent,Mixed,337113.65721599996,2478,0.26289390636195936,221869.10489635207,5414.876755980059,0.44511702986279256,0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27,684215.002602,9883,5626,109.59313191338663,2693.2837964180917,3092,6791,22883.51252,-22634.46345,0.5692603460487706,0.3128604674693919,1,Greed,Greed,Frequent,Mixed,811182.978768,36534,0.47706197670905004,394033.1511889349,2124.0605654260357,0.4286418131056003,1
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-19,126967.976166,26651,10257,92.51356075172001,1554.8373344339798,12568,14083,1685.581665,-2044.4,0.3848636073693295,0.4715770515177667,1,Fear,Fear,Frequent,Mixed,811182.978768,36534,0.47706197670905004,394033.1511889349,2124.0605654260357,0.4286418131056003,0
